Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Annual_Income_nan,Years_in_current_job_nan,Months_since_last_delinquent_nan,Bankruptcies_nan,Credit_Score_nan,Home Mortgage,Own Home,Rent,median_loan_amount,annual_income_cat,Id
Home Mortgage,1.0,0.0,14.0,9.7,120736.0,0.0,0.0,0.0,Short Term,65824.0,61940.0,17433.0,743.0,0,0,0,1,0,0,0,0,1,250118.0,1,4613
Home Mortgage,10.0,0.0,13.0,20.5,727254.0,0.0,60.0,0.0,Short Term,469480.0,268831.0,21428.0,742.0,0,0,0,0,0,0,0,0,1,250118.0,3,4614
Home Mortgage,10.0,0.0,19.0,20.5,1379818.0,0.0,71.0,0.0,Short Term,178200.0,668515.0,33653.0,733.0,0,0,0,0,0,0,1,0,0,250118.0,3,4615
Home Mortgage,3.0,0.0,17.0,22.7,672188.0,1.0,17.00315366972477,1.0,Short Term,487718.0,316958.0,28719.0,721.0,1,0,0,1,0,0,1,0,0,250118.0,2,4616
Home Mortgage,10.0,0.0,11.0,25.4,1124046.0,0.0,52.0,0.0,Short Term,267608.0,258229.0,12718.0,739.0,1,1,1,0,0,0,0,0,1,250118.0,1,4617
Home Mortgage,2.0,0.0,12.0,13.5,341484.0,0.0,0.0,0.0,Short Term,166298.0,238583.0,8156.0,730.0,0,0,0,1,0,0,0,0,1,250118.0,1,4618
Home Mortgage,1.0,0.0,8.0,7.4,540276.0,0.0,0.0,0.0,Short Term,107536.0,87248.0,4991.0,741.0,1,0,0,1,0,0,0,0,1,250118.0,1,4619
Home Mortgage,3.0,3.0,7.0,8.3,59774.0,3.0,17.00315366972477,0.0,Short Term,71654.0,33820.0,11363.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,4620
Home Mortgage,9.0,0.0,13.0,22.5,524590.0,0.0,52.0,0.0,Short Term,219494.0,240122.0,21054.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4621
Home Mortgage,9.0,0.0,11.0,16.0,326370.0,0.0,0.0,0.0,Short Term,252208.0,215631.0,14956.0,730.0,0,0,0,1,0,0,1,0,0,250118.0,2,4622
Home Mortgage,3.0,0.0,16.0,18.7,236566.0,1.0,17.00315366972477,1.0,Short Term,123772.0,126065.0,15036.0,740.0,0,0,0,1,0,0,0,0,1,250118.0,1,4623
Own Home,10.0,0.0,13.0,32.0,1034682.0,0.0,20.0,0.0,Short Term,558316.0,628197.0,35681.0,672.0,0,0,0,0,0,0,0,1,0,250118.0,3,4624
Home Mortgage,0.5,0.0,11.0,22.0,1865842.0,0.0,29.0,0.0,Short Term,99999999.0,1389052.0,50321.0,733.0,0,0,0,0,0,0,1,0,0,250118.0,3,4625
Home Mortgage,3.0,0.0,11.0,22.4,718608.0,0.0,0.0,0.0,Short Term,392194.0,454290.0,23691.0,699.0,0,0,0,1,0,0,1,0,0,250118.0,3,4626
Home Mortgage,0.5,0.0,11.0,5.1,336534.0,0.0,0.0,0.0,Short Term,175956.0,70338.0,7526.0,720.0,0,0,0,1,0,0,1,0,0,250118.0,3,4627
Own Home,3.0,0.0,6.0,11.5,262394.0,0.0,41.0,0.0,Short Term,152900.0,86108.0,2452.0,721.0,0,0,0,0,0,0,0,1,0,250118.0,1,4628
Home Mortgage,0.5,0.0,9.0,10.8,1035100.0,0.0,0.0,0.0,Short Term,336578.0,244055.0,6758.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4629
Home Mortgage,10.0,0.0,7.0,16.5,358754.0,1.0,17.00315366972477,1.0,Short Term,221694.0,85196.0,3217.0,739.0,0,1,1,1,0,0,0,0,1,250118.0,1,4630
Own Home,0.5,0.0,10.0,23.2,663652.0,0.0,3.0,0.0,Short Term,110484.0,218367.0,19537.0,731.0,1,0,0,0,0,1,0,1,0,250118.0,2,4631
Home Mortgage,10.0,0.0,13.0,13.1,779658.0,0.0,0.0,0.0,Short Term,309562.0,317813.0,19953.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,4632
Home Mortgage,3.0,0.0,15.0,16.8,1013628.0,0.0,0.0,0.0,Short Term,131230.0,142690.0,4006.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4633
Home Mortgage,0.5,0.0,8.0,28.0,314578.0,0.0,0.0,0.0,Short Term,217294.0,183920.0,8523.0,705.0,1,0,0,1,0,0,0,0,1,250118.0,1,4634
Home Mortgage,10.0,0.0,9.0,17.0,331958.0,0.0,9.0,0.0,Short Term,759682.0,266057.0,33336.0,699.0,0,0,0,0,0,0,1,0,0,250118.0,3,4635
Home Mortgage,4.0,0.0,12.0,16.5,828872.0,0.0,14.0,0.0,Short Term,570262.0,589855.0,96177.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4636
Home Mortgage,10.0,0.0,9.0,17.4,382954.0,1.0,17.00315366972477,1.0,Short Term,181258.0,108490.0,16212.0,720.0,0,1,1,1,0,0,1,0,0,250118.0,1,4637
Home Mortgage,3.0,0.0,5.0,19.6,404096.0,0.0,0.0,0.0,Short Term,175076.0,62472.0,9337.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4638
Home Mortgage,10.0,0.0,8.0,20.6,411114.0,0.0,79.0,0.0,Short Term,79662.0,276944.0,42703.0,645.0,0,0,0,0,0,0,0,0,1,250118.0,3,4639
Home Mortgage,3.0,0.0,10.0,6.6,281930.0,0.0,0.0,0.0,Short Term,109274.0,100320.0,4455.0,707.0,0,0,0,1,0,0,0,0,1,250118.0,1,4640
Home Mortgage,8.0,0.0,10.0,15.8,951984.0,0.0,0.0,0.0,Short Term,433708.0,418475.0,28873.0,743.0,1,0,0,1,0,0,1,0,0,250118.0,3,4641
Home Mortgage,3.0,0.0,7.0,22.6,132660.0,0.0,0.0,0.0,Short Term,99999999.0,111473.0,18467.0,741.0,0,0,0,1,0,0,1,0,0,250118.0,3,4642
Home Mortgage,5.0,0.0,23.0,21.6,513964.0,0.0,45.0,0.0,Short Term,139260.0,249907.0,27819.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4643
Home Mortgage,0.5,0.0,2.0,8.9,118272.0,0.0,0.0,0.0,Short Term,107470.0,80066.0,1118.0,746.0,0,0,0,1,0,0,1,0,0,250118.0,2,4644
Home Mortgage,10.0,0.0,11.0,34.1,1122396.0,0.0,0.0,0.0,Short Term,99999999.0,520543.0,15953.0,747.0,0,0,0,1,0,0,1,0,0,250118.0,2,4645
Home Mortgage,10.0,0.0,13.0,22.8,9167356.0,0.0,41.0,0.0,Short Term,769384.0,2240594.0,69413.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,4646
Home Mortgage,10.0,0.0,9.0,28.5,875600.0,0.0,0.0,0.0,Short Term,137676.0,443878.0,16647.0,731.0,1,0,0,0,0,1,1,0,0,250118.0,2,4647
Own Home,8.0,0.0,9.0,18.4,487322.0,0.0,0.0,0.0,Short Term,65010.0,267672.0,14783.0,731.0,1,0,0,1,0,1,0,1,0,250118.0,2,4648
Home Mortgage,4.0,0.0,4.0,11.5,407572.0,0.0,0.0,0.0,Short Term,431200.0,95741.0,787.0,731.0,1,0,0,1,0,0,0,0,1,250118.0,3,4649
Home Mortgage,10.0,0.0,11.0,21.0,246224.0,1.0,36.0,1.0,Short Term,109846.0,122493.0,4212.0,733.0,0,0,0,0,0,0,1,0,0,250118.0,1,4650
Home Mortgage,1.0,0.0,15.0,11.7,351824.0,0.0,0.0,0.0,Short Term,180730.0,203281.0,8906.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,4651
Home Mortgage,10.0,0.0,13.0,20.5,220440.0,0.0,15.0,0.0,Short Term,157124.0,106799.0,9669.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4652
Home Mortgage,10.0,0.0,15.0,12.0,382932.0,0.0,0.0,0.0,Short Term,261448.0,290700.0,22078.0,703.0,0,0,0,1,0,0,1,0,0,250118.0,2,4653
Home Mortgage,10.0,0.0,12.0,10.5,374374.0,0.0,0.0,0.0,Short Term,123398.0,106704.0,9736.0,741.0,1,1,1,1,0,0,1,0,0,250118.0,1,4654
Home Mortgage,6.0,0.0,6.0,17.0,88704.0,0.0,0.0,0.0,Short Term,184514.0,47101.0,12551.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,4655
Home Mortgage,4.0,0.0,12.0,20.4,385616.0,0.0,0.0,0.0,Short Term,99999999.0,223801.0,7477.0,744.0,0,0,0,1,0,0,0,0,1,250118.0,1,4656
Home Mortgage,5.0,0.0,8.0,14.0,883014.0,0.0,0.0,0.0,Short Term,157256.0,183027.0,3492.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4657
Home Mortgage,0.5,0.0,8.0,17.1,335016.0,0.0,50.0,0.0,Short Term,194194.0,11001.0,8162.0,745.0,0,0,0,0,0,0,0,0,1,250118.0,1,4658
Home Mortgage,10.0,0.0,5.0,9.5,427856.0,0.0,0.0,0.0,Short Term,43670.0,339587.0,7460.0,731.0,1,0,0,1,0,0,0,0,1,250118.0,1,4659
Own Home,10.0,0.0,8.0,13.5,113630.0,0.0,0.0,0.0,Short Term,66858.0,60344.0,18992.0,731.0,1,0,0,1,0,1,0,1,0,250118.0,2,4660
Home Mortgage,10.0,0.0,11.0,15.9,209880.0,1.0,17.00315366972477,1.0,Short Term,72820.0,58178.0,10742.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,4661
Home Mortgage,10.0,0.0,12.0,31.4,689590.0,0.0,0.0,0.0,Short Term,111144.0,305520.0,20987.0,740.0,0,1,1,1,0,0,1,0,0,250118.0,3,4662
Home Mortgage,10.0,0.0,4.0,9.8,146542.0,2.0,17.00315366972477,1.0,Short Term,180378.0,91618.0,8003.0,740.0,1,0,0,1,0,0,0,0,1,250118.0,2,4663
Own Home,2.0,0.0,12.0,19.3,288244.0,0.0,64.0,0.0,Short Term,155254.0,189943.0,19837.0,745.0,0,0,0,0,0,0,0,1,0,250118.0,1,4664
Home Mortgage,2.0,0.0,17.0,16.7,754776.0,0.0,0.0,0.0,Short Term,785950.0,468673.0,31999.0,711.0,0,0,0,1,0,0,1,0,0,250118.0,3,4665
Home Mortgage,3.0,0.0,5.0,11.6,393426.0,0.0,0.0,0.0,Short Term,400268.0,272498.0,5142.0,712.0,0,0,0,1,0,0,0,0,1,250118.0,3,4666
Home Mortgage,10.0,0.0,13.0,11.1,300828.0,1.0,16.0,1.0,Short Term,267982.0,83923.0,18157.0,729.0,1,0,0,0,0,0,1,0,0,250118.0,2,4667
Home Mortgage,2.0,0.0,9.0,25.0,569624.0,0.0,19.0,0.0,Short Term,224818.0,153482.0,11080.0,748.0,0,0,0,0,0,0,0,0,1,250118.0,1,4668
Home Mortgage,2.0,0.0,5.0,12.8,110418.0,0.0,0.0,0.0,Short Term,209880.0,85538.0,4941.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,4669
Home Mortgage,5.0,0.0,9.0,19.4,915596.0,0.0,25.0,0.0,Short Term,99999999.0,291004.0,8043.0,737.0,0,0,0,0,0,0,1,0,0,250118.0,1,4670
Home Mortgage,5.0,0.0,10.0,16.0,429044.0,0.0,0.0,0.0,Short Term,268268.0,207860.0,6897.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,4671
Home Mortgage,10.0,0.0,11.0,14.5,580470.0,0.0,0.0,0.0,Short Term,137522.0,409070.0,26966.0,730.0,1,0,0,1,0,0,1,0,0,250118.0,2,4672
Home Mortgage,2.0,0.0,15.0,16.4,488840.0,0.0,0.0,0.0,Short Term,99999999.0,222072.0,19174.0,732.0,0,0,0,1,0,0,0,0,1,250118.0,3,4673
Home Mortgage,10.0,0.0,7.0,16.2,179168.0,0.0,0.0,0.0,Short Term,218548.0,63289.0,22505.0,708.0,1,0,0,1,0,0,1,0,0,250118.0,1,4674
Home Mortgage,2.0,0.0,13.0,24.5,1315666.0,0.0,0.0,0.0,Short Term,99999999.0,418133.0,10989.0,733.0,0,0,0,1,0,0,1,0,0,250118.0,3,4675
Home Mortgage,4.0,0.0,25.0,21.6,622952.0,0.0,40.0,0.0,Short Term,242792.0,171627.0,18005.0,745.0,0,0,0,0,0,0,1,0,0,250118.0,1,4676
Home Mortgage,6.0,0.0,8.0,8.8,279620.0,0.0,0.0,0.0,Short Term,99999999.0,155990.0,3781.0,740.0,0,0,0,1,0,0,0,0,1,250118.0,1,4677
Home Mortgage,10.0,0.0,11.0,13.3,361592.0,1.0,17.00315366972477,1.0,Short Term,177540.0,167998.0,10752.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,4678
Own Home,10.0,0.0,23.0,19.4,907236.0,0.0,0.0,0.0,Short Term,129866.0,654246.0,22355.0,665.0,1,1,1,1,0,0,0,1,0,250118.0,1,4679
Home Mortgage,10.0,0.0,14.0,15.8,1000384.0,0.0,62.0,0.0,Short Term,325380.0,794865.0,19280.0,742.0,0,0,0,0,0,0,1,0,0,250118.0,2,4680
Home Mortgage,10.0,0.0,3.0,12.5,56584.0,0.0,0.0,0.0,Short Term,66022.0,1368.0,3345.0,737.0,0,0,0,1,0,0,0,0,1,250118.0,1,4681
Home Mortgage,8.0,0.0,14.0,33.5,497838.0,0.0,12.0,0.0,Short Term,727430.0,174135.0,26695.0,722.0,1,0,0,0,0,0,0,0,1,250118.0,3,4682
Own Home,4.0,0.0,5.0,9.2,112574.0,0.0,0.0,0.0,Short Term,168916.0,95380.0,11486.0,691.0,0,0,0,1,0,0,0,1,0,250118.0,2,4683
Home Mortgage,7.0,0.0,11.0,12.4,111628.0,0.0,0.0,0.0,Short Term,206008.0,71231.0,8994.0,744.0,1,0,0,1,0,0,0,0,1,250118.0,1,4684
Home Mortgage,10.0,0.0,14.0,29.7,517638.0,0.0,3.0,0.0,Short Term,260986.0,243637.0,21740.0,731.0,1,0,0,0,0,0,1,0,0,250118.0,1,4685
Home Mortgage,3.0,0.0,9.0,11.2,138908.0,0.0,0.0,0.0,Short Term,264308.0,101137.0,24156.0,674.0,0,0,0,1,0,0,0,0,1,250118.0,1,4686
Home Mortgage,5.0,0.0,11.0,14.0,462418.0,0.0,0.0,0.0,Short Term,266684.0,268774.0,22025.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,4687
Home Mortgage,5.0,0.0,6.0,16.8,322960.0,0.0,0.0,0.0,Short Term,152482.0,143355.0,15944.0,749.0,0,0,0,1,0,0,1,0,0,250118.0,2,4688
Home Mortgage,8.0,0.0,6.0,13.1,287210.0,0.0,0.0,0.0,Short Term,133540.0,117819.0,8137.0,712.0,1,0,0,1,0,0,1,0,0,250118.0,1,4689
Home Mortgage,9.0,0.0,13.0,25.0,532686.0,0.0,16.0,0.0,Short Term,435072.0,376770.0,20008.0,739.0,1,0,0,0,0,0,1,0,0,250118.0,3,4690
Home Mortgage,9.0,0.0,20.0,15.0,1877018.0,0.0,0.0,0.0,Short Term,449944.0,936966.0,30456.0,751.0,0,0,0,1,0,0,1,0,0,250118.0,3,4691
Home Mortgage,10.0,0.0,10.0,33.5,528264.0,0.0,44.0,0.0,Short Term,97812.0,327123.0,20336.0,731.0,0,1,1,0,0,0,1,0,0,250118.0,1,4692
Home Mortgage,10.0,0.0,8.0,13.0,352638.0,0.0,57.0,0.0,Short Term,326942.0,105678.0,9976.0,745.0,0,0,0,0,0,0,1,0,0,250118.0,2,4693
Home Mortgage,5.0,0.0,12.0,26.0,487190.0,0.0,57.0,0.0,Short Term,330792.0,302100.0,26442.0,706.0,0,0,0,0,0,0,1,0,0,250118.0,2,4694
Home Mortgage,10.0,0.0,22.0,15.6,166386.0,0.0,79.0,0.0,Short Term,65648.0,40242.0,4554.0,712.0,1,1,1,0,0,0,0,0,1,250118.0,1,4695
Home Mortgage,4.0,0.0,12.0,20.4,370216.0,0.0,19.0,0.0,Short Term,161634.0,102638.0,17439.0,717.0,0,0,0,0,0,0,0,0,1,250118.0,1,4696
Own Home,10.0,0.0,12.0,17.1,1277364.0,0.0,79.0,0.0,Short Term,674322.0,77216.0,4151.0,725.0,0,0,0,0,0,0,0,1,0,250118.0,3,4697
Home Mortgage,3.0,0.0,8.0,15.8,221298.0,0.0,43.0,0.0,Short Term,32846.0,92131.0,14985.0,740.0,1,0,0,0,0,0,1,0,0,250118.0,1,4698
Home Mortgage,6.0,0.0,14.0,20.1,1330208.0,0.0,33.0,0.0,Short Term,99999999.0,204497.0,10855.0,747.0,0,0,0,0,0,0,1,0,0,250118.0,3,4699
Home Mortgage,10.0,0.0,10.0,28.8,828344.0,0.0,0.0,0.0,Short Term,219560.0,366985.0,11586.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4700
Home Mortgage,7.0,0.0,7.0,12.5,452188.0,0.0,19.0,0.0,Short Term,349756.0,317870.0,18347.0,742.0,0,0,0,0,0,0,0,0,1,250118.0,3,4701
Home Mortgage,0.5,0.0,5.0,21.2,211926.0,0.0,10.0,0.0,Short Term,344740.0,58938.0,1508.0,704.0,0,0,0,0,0,0,1,0,0,250118.0,3,4702
Home Mortgage,1.0,0.0,21.0,16.5,714516.0,0.0,1.0,0.0,Short Term,162910.0,276450.0,26702.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4703
Home Mortgage,0.5,0.0,9.0,6.9,12914.0,0.0,3.0,0.0,Short Term,103312.0,1235.0,18837.0,674.0,1,0,0,0,0,0,0,0,1,250118.0,3,4704
Home Mortgage,2.0,0.0,21.0,16.6,757196.0,0.0,11.0,0.0,Short Term,467874.0,461681.0,15557.0,731.0,1,0,0,0,0,0,0,0,1,250118.0,3,4705
Home Mortgage,9.0,0.0,11.0,27.5,943734.0,0.0,11.0,0.0,Short Term,728596.0,400995.0,36844.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,4706
Home Mortgage,1.0,0.0,10.0,16.4,873488.0,0.0,31.0,0.0,Short Term,767382.0,304000.0,25847.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,4707
Home Mortgage,6.0,0.0,11.0,14.0,410894.0,0.0,0.0,0.0,Short Term,304238.0,346351.0,12387.0,729.0,1,0,0,1,0,0,0,0,1,250118.0,1,4708
Home Mortgage,10.0,0.0,10.0,14.7,1097668.0,0.0,7.0,0.0,Short Term,529518.0,589646.0,19520.0,698.0,0,0,0,0,0,0,1,0,0,250118.0,2,4709
Home Mortgage,10.0,0.0,8.0,13.4,235554.0,0.0,0.0,0.0,Short Term,310288.0,136496.0,16281.0,731.0,0,1,1,1,0,1,1,0,0,250118.0,2,4710
Home Mortgage,10.0,0.0,12.0,14.5,369292.0,0.0,26.0,0.0,Short Term,369204.0,237272.0,22917.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,4711
Own Home,0.5,0.0,5.0,12.9,270094.0,0.0,0.0,0.0,Short Term,268004.0,197353.0,6458.0,741.0,0,0,0,1,0,0,0,1,0,250118.0,1,4712
Home Mortgage,3.0,0.0,11.0,20.7,681362.0,0.0,33.0,0.0,Short Term,325160.0,260091.0,12269.0,731.0,1,0,0,0,0,1,0,0,1,250118.0,2,4713
Home Mortgage,7.0,0.0,6.0,16.8,206228.0,1.0,17.00315366972477,1.0,Short Term,99999999.0,118085.0,14349.0,715.0,0,0,0,1,0,0,0,0,1,250118.0,1,4714
Home Mortgage,2.0,0.0,15.0,25.7,294976.0,0.0,14.0,0.0,Short Term,100452.0,105982.0,15588.0,719.0,0,0,0,0,0,0,0,0,1,250118.0,2,4715
Home Mortgage,10.0,0.0,9.0,19.2,296736.0,0.0,22.0,0.0,Short Term,343838.0,186561.0,15361.0,739.0,1,0,0,0,0,0,0,0,1,250118.0,1,4716
Home Mortgage,10.0,0.0,13.0,30.0,88770.0,0.0,48.0,0.0,Short Term,216260.0,41933.0,33756.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,4717
Home Mortgage,0.5,0.0,9.0,16.0,881100.0,0.0,0.0,0.0,Short Term,616924.0,150670.0,2243.0,747.0,0,0,0,1,0,0,0,0,1,250118.0,3,4718
Home Mortgage,10.0,0.0,18.0,23.2,706838.0,1.0,17.00315366972477,1.0,Short Term,223410.0,186200.0,49088.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,4719
Home Mortgage,7.0,0.0,11.0,14.0,1724624.0,0.0,0.0,0.0,Short Term,113256.0,698554.0,8882.0,728.0,0,0,0,1,0,0,1,0,0,250118.0,2,4720
Home Mortgage,10.0,0.0,8.0,30.4,870738.0,0.0,39.0,0.0,Short Term,443124.0,306071.0,9108.0,745.0,1,1,1,0,0,0,1,0,0,250118.0,3,4721
Home Mortgage,5.0,0.0,13.0,18.3,396044.0,1.0,17.00315366972477,1.0,Short Term,99999999.0,187777.0,22976.0,723.0,0,0,0,1,0,0,0,0,1,250118.0,1,4722
Own Home,10.0,0.0,11.0,29.7,440616.0,0.0,2.0,0.0,Short Term,99999999.0,130910.0,25734.0,736.0,0,0,0,0,0,0,0,1,0,250118.0,3,4723
Home Mortgage,7.0,0.0,7.0,9.6,471086.0,0.0,0.0,0.0,Short Term,176990.0,209114.0,16368.0,739.0,1,0,0,1,0,0,1,0,0,250118.0,1,4724
Home Mortgage,2.0,0.0,6.0,10.7,258456.0,0.0,0.0,0.0,Short Term,175340.0,179018.0,7229.0,739.0,0,0,0,1,0,0,0,0,1,250118.0,1,4725
Home Mortgage,10.0,0.0,11.0,11.9,182028.0,0.0,0.0,0.0,Short Term,143902.0,73568.0,13651.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,4726
Home Mortgage,2.0,0.0,14.0,7.4,1416228.0,0.0,0.0,0.0,Short Term,162602.0,255626.0,7198.0,708.0,1,0,0,1,0,0,0,0,1,250118.0,1,4727
Home Mortgage,8.0,0.0,19.0,16.9,1301894.0,0.0,16.0,0.0,Short Term,99999999.0,695989.0,31717.0,742.0,0,0,0,0,0,0,1,0,0,250118.0,3,4728
Home Mortgage,4.0,0.0,7.0,10.9,355410.0,0.0,0.0,0.0,Short Term,238766.0,271035.0,13907.0,725.0,0,0,0,1,0,0,0,0,1,250118.0,1,4729
Home Mortgage,7.0,0.0,10.0,9.5,358732.0,0.0,0.0,0.0,Short Term,358996.0,179075.0,12191.0,703.0,1,0,0,1,0,0,0,0,1,250118.0,1,4730
Own Home,1.0,0.0,10.0,14.5,365728.0,0.0,65.0,0.0,Short Term,99999999.0,224580.0,22187.0,734.0,0,0,0,0,0,0,0,1,0,250118.0,3,4731
Home Mortgage,10.0,0.0,12.0,27.5,289278.0,0.0,28.0,0.0,Short Term,109626.0,237329.0,11964.0,731.0,1,0,0,0,0,1,1,0,0,250118.0,2,4732
Home Mortgage,3.0,0.0,17.0,15.0,2260918.0,0.0,0.0,0.0,Short Term,99999999.0,267501.0,26888.0,743.0,0,0,0,1,0,0,1,0,0,250118.0,3,4733
Home Mortgage,10.0,0.0,13.0,28.3,496958.0,3.0,7.0,0.0,Short Term,325754.0,154926.0,22146.0,737.0,1,1,1,0,0,0,1,0,0,250118.0,1,4734
Home Mortgage,10.0,0.0,5.0,13.5,614042.0,0.0,0.0,0.0,Short Term,99999999.0,72124.0,1640.0,751.0,0,1,1,1,0,0,0,0,1,250118.0,1,4735
Home Mortgage,1.0,0.0,6.0,11.8,161634.0,0.0,0.0,0.0,Short Term,99999999.0,51357.0,716.0,736.0,0,0,0,1,0,0,0,0,1,250118.0,1,4736
Home Mortgage,7.0,0.0,10.0,11.4,439362.0,0.0,0.0,0.0,Short Term,99999999.0,350987.0,15177.0,734.0,0,0,0,1,0,0,1,0,0,250118.0,2,4737
Home Mortgage,0.5,0.0,3.0,8.8,313258.0,0.0,0.0,0.0,Short Term,156706.0,240768.0,9709.0,732.0,0,0,0,1,0,0,0,0,1,250118.0,1,4738
Home Mortgage,9.0,0.0,8.0,23.4,170522.0,0.0,10.0,0.0,Short Term,175758.0,145065.0,14491.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4739
Home Mortgage,3.0,0.0,15.0,17.0,322124.0,0.0,47.0,0.0,Short Term,99999999.0,270123.0,14529.0,705.0,0,0,0,0,0,0,0,0,1,250118.0,2,4740
Home Mortgage,10.0,0.0,9.0,18.2,872564.0,0.0,0.0,0.0,Short Term,301686.0,231344.0,10217.0,748.0,0,0,0,1,0,0,1,0,0,250118.0,1,4741
Home Mortgage,10.0,0.0,7.0,20.0,258742.0,0.0,30.0,0.0,Short Term,517858.0,94734.0,11199.0,739.0,0,0,0,0,0,0,0,0,1,250118.0,2,4742
Home Mortgage,10.0,0.0,7.0,16.8,387794.0,0.0,0.0,0.0,Short Term,383350.0,333564.0,17001.0,709.0,0,1,1,1,0,0,0,0,1,250118.0,1,4743
Home Mortgage,0.5,0.0,14.0,14.3,153978.0,0.0,45.0,0.0,Short Term,99999999.0,75278.0,5129.0,727.0,0,0,0,0,0,0,1,0,0,250118.0,1,4744
Home Mortgage,3.0,0.0,10.0,17.0,611996.0,0.0,0.0,0.0,Short Term,237402.0,343026.0,16822.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,4745
Home Mortgage,10.0,0.0,17.0,33.0,1470370.0,0.0,0.0,0.0,Short Term,487102.0,753027.0,34266.0,731.0,1,1,1,1,0,0,0,0,1,250118.0,3,4746
Home Mortgage,10.0,0.0,20.0,25.5,513524.0,0.0,23.0,0.0,Short Term,438900.0,283404.0,15863.0,743.0,0,0,0,0,0,0,1,0,0,250118.0,3,4747
Home Mortgage,0.5,0.0,7.0,17.1,106106.0,0.0,1.0,0.0,Short Term,441936.0,86868.0,24602.0,719.0,1,0,0,0,0,0,1,0,0,250118.0,2,4748
Home Mortgage,10.0,1.0,11.0,19.8,436744.0,1.0,17.00315366972477,0.0,Short Term,99999999.0,205561.0,24810.0,743.0,0,0,0,1,0,0,0,0,1,250118.0,3,4749
Own Home,10.0,0.0,16.0,19.2,1119008.0,0.0,0.0,0.0,Short Term,402578.0,351766.0,9738.0,744.0,0,0,0,1,0,0,0,1,0,250118.0,1,4750
Home Mortgage,3.0,0.0,12.0,15.6,608432.0,0.0,0.0,0.0,Short Term,305250.0,266399.0,38675.0,743.0,0,0,0,1,0,0,0,0,1,250118.0,3,4751
Home Mortgage,7.0,0.0,17.0,21.0,469920.0,1.0,17.00315366972477,1.0,Short Term,223696.0,290586.0,11123.0,731.0,1,0,0,1,0,1,1,0,0,250118.0,2,4752
Home Mortgage,8.0,0.0,5.0,16.5,478148.0,0.0,0.0,0.0,Short Term,166562.0,122645.0,2435.0,746.0,0,0,0,1,0,0,0,0,1,250118.0,1,4753
Home Mortgage,8.0,0.0,10.0,12.7,461802.0,0.0,0.0,0.0,Short Term,214610.0,230128.0,14170.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4754
Home Mortgage,1.0,0.0,15.0,29.4,706200.0,0.0,42.0,0.0,Short Term,407440.0,445835.0,32833.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,4755
Home Mortgage,3.0,0.0,7.0,24.5,951808.0,0.0,0.0,0.0,Short Term,89298.0,385529.0,28729.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,4756
Home Mortgage,10.0,0.0,10.0,14.6,347776.0,1.0,74.0,1.0,Short Term,99999999.0,224960.0,17822.0,726.0,0,0,0,0,0,0,1,0,0,250118.0,2,4757
Own Home,1.0,0.0,13.0,5.9,348854.0,0.0,20.0,0.0,Short Term,51986.0,36765.0,9228.0,654.0,0,0,0,0,0,0,0,1,0,250118.0,1,4758
Home Mortgage,10.0,0.0,11.0,16.9,1860144.0,0.0,25.0,0.0,Short Term,605220.0,976733.0,26695.0,743.0,0,0,0,0,0,0,1,0,0,250118.0,3,4759
